"fecha","categoria","ecommerce","marca","producto","precio.antes","precio.actual","sku","rangos"
"2017-08-24","cÛmputo","linio","Otras","Foonee Silencioso Ventilador Port√°til Mini USB Para El Ordenador Port√°til PC De Escritorio Netbook Tablet (Roseo)",33,24,"Foonee Silencioso Ventilador Port√°til Mini USB Para El Ordenador Port√°til PC De Escritorio Netbook Tablet (Roseo)","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Foonee USB 3.0 De 2 Puertos De 3,5 Pulgadas De Metal Panel Frontal Hub USB Con 1 HD Puerto De Salida De Audio Puerto / 1 Entrada De Micr√≥fono De Sobremesa 20 Pines Del Conector",73,58,"Foonee USB 3.0 De 2 Puertos De 3,5 Pulgadas De Metal Panel Frontal Hub USB Con 1 HD Puerto De Salida De Audio Puerto / 1 Entrada De Micr√≥fono De Sobremesa 20 Pines Del Conector","< S/.500"
"2017-08-24","cÛmputo","linio","HP","All In One  24-g200la, AMD A6, Windows 10 Home, 4 GB, 1 TB de 23.8",1919,1899,"All In One  24-g200la, AMD A6, Windows 10 Home, 4 GB, 1 TB de 23.8","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","All In One  20-c205la, Intel Celeron, Windows 10 Home, 4 GB, 1 TB de 19.5",1519,1499,"All In One  20-c205la, Intel Celeron, Windows 10 Home, 4 GB, 1 TB de 19.5","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Lenovo","All In One Ideacentre 300 21.5 Fhd Amd A6-7310 2.00Ghz 6Gb Ddr3 500Gb Sata Windows 10",2629,2459,"All In One Ideacentre 300 21.5 Fhd Amd A6-7310 2.00Ghz 6Gb Ddr3 500Gb Sata Windows 10","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","LG","MONITOR LED 32MP58HQ - Negro",1249,1236,"32MP58","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","All In One Eliteone 800 G2 23 FHD  Intel Core I5-6500 3.20Ghz 4Gb Ddr4 1Tb Windows 10",6259,5187,"All In One Eliteone 800 G2 23 FHD  Intel Core I5-6500 3.20Ghz 4Gb Ddr4 1Tb Windows 10","> S/.4,500"
"2017-08-24","cÛmputo","linio","TARGUS","PRESENTADOR C/PUNTERO MULTIMEDIA INALAMBRICO",219,169,"PRESENTADOR C/PUNTERO MULTIMEDIA INALAMBRICO","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","32gb guerras estrellas R2D2 BB8 unidad flash USB Darth Mutilar Ouidah Bounty Hunter(9)",80,41,"32gb guerras estrellas R2D2 BB8 unidad flash USB Darth Mutilar Ouidah Bounty Hunter(9)","< S/.500"
"2017-08-24","cÛmputo","linio","DELL","All-in-One OptiPlex 3240, 21.5 FHD, Intel Core i5-6500 3.20GHz, 4GB DDR3, 500GB SATA",4799,4182,"All-in-One OptiPlex 3240, 21.5 FHD, Intel Core i5-6500 3.20GHz, 4GB DDR3, 500GB SATA","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","DELL","All-in-One Inspiron 20 3000, 19.5 HD, Intel Core i3-6100U 2.3GHz, 4GB DDR3, 1TB.",3150,2838,"All-in-One Inspiron 20 3000, 19.5 HD, Intel Core i3-6100U 2.3GHz, 4GB DDR3, 1TB.","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","DELL","All-in-One OptiPlex 7440, 21.8 FHD, Intel Core i7-6700 3.40GHz, 8GB DDR4, 1TB SATA.",6890,6463,"All-in-One OptiPlex 7440, 21.8 FHD, Intel Core i7-6700 3.40GHz, 8GB DDR4, 1TB SATA.","> S/.4,500"
"2017-08-24","cÛmputo","linio","DELL","All In One Optiplex 3240 21.5 FHD Intel Core I5-6500 3.20Ghz 4Gb Ddr3 500Gb Windows 10",4779,4219,"All In One Optiplex 3240 21.5 FHD Intel Core I5-6500 3.20Ghz 4Gb Ddr3 500Gb Windows 10","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","DELL","All In One Inspiron 20 3000 19.5'' HD Intelcore I3-6100U 2.3Ghz 4Gb Ddr3 1Tb Windows 10",3199,2847,"All In One Inspiron 20 3000 19.5'' HD Intelcore I3-6100U 2.3Ghz 4Gb Ddr3 1Tb Windows 10","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Lenovo","PC All-in-one 19.5'' Intel Celeron Touch 1.60 4GB 1T",1699,1299,"PC All-in-one 19.5'' Intel Celeron Touch 1.60 4GB 1T","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","HP- All in One  Pavillion 23-R155LA  23 1TB, 4GB - Negro",NA,NA,"HP- All in One  Pavillion 23-R155LA  23 1TB, 4GB - Negro",NA
"2017-08-24","cÛmputo","linio","DELL","Monitor UP2516D 25'' QHD",1569,1469,"UP2516","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","AOC","Monitor I2769VM, 27 IPS, 1920x1080, HDMI / DP / VGA.",1000,960,"20x1080","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","AOC","Monitor LED 24 M2470SWD2 Full HD/VGA/DVI",759,589,"Monitor LED 24 M2470SWD2 Full HD/VGA/DVI","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","BENQ","Monitor Gaming  24 RL2455HM,  LED, 1920 X 1080, VGA/DVI/HDMI",1150,977,"RL2455","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","DELL","Monitor 20  E2016H LED 1600x900, DisplayPort/VGA",650,490.99,"00x900","< S/.500"
"2017-08-24","cÛmputo","linio","AOC","Monitor I2769VM, 27 IPS, 1920x1080, HDMI / DP / VGA.- Negro",1300,1000,"20x1080","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","DELL","Monitor E2417H, 24, LED, 1920 X 1080.",999,889,"Monitor E2417H, 24, LED, 1920 X 1080.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","BENQ","BENG-Monitor Gaming RL2460HT  24 LED VGA/DVI/HDMI",1290,1091.99,"RL2460","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor 27MP59G, 27 IPS, 1920x1080, HDMI / DP /VGA.-Negro",1460,1178,"20x1080","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor 20MP48, 19.5 IPS LED, 1440 X 900, VGA.",449.9,375,"20MP48","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Monitor 25UM58, 25 IPS, UltraWide, 2560 X 1080, HDMI.",1200,749.99,"25UM58","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor TV 24MT48A, 24, LED, 1366x768 -Negro",750,549,"66x768","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Lenovo","ThinkVision E2054 - Monitor LED - 19.5-Negro",610,439,"ThinkVision E2054 - Monitor LED - 19.5-Negro","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Monitor 48 SIGNAGE FULL HD LH48DMEPLGA",5699,5030,"LH48DM","> S/.4,500"
"2017-08-24","cÛmputo","linio","LG","Monitor 32MP58HQ, 32 IPS FHD, 1920x1080, HDMI / VGA.",1600,1399.9,"20x1080","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","TARGUS","Presentador con control remoto AMP09US",215,160,"MP09US","< S/.500"
"2017-08-24","cÛmputo","linio","DELL","Monitor E2016H 19.5 TN, 1600 x 900 - Negro",680,499.9,"Monitor E2016H 19.5 TN, 1600 x 900 - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Samsung","Monitor 32 DB32E FULL HD Wifi -Negro",2450,2263,"Monitor 32 DB32E FULL HD Wifi -Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","DELL","Monitor  21.5 E2216H  LED 1920 x 1080",799,689.9,"Monitor  21.5 E2216H  LED 1920 x 1080","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","MSI","MONITOR LED 27 OPTIX G27C GAMING CURVED SURFACE",1620,1411,"MONITOR LED 27 OPTIX G27C GAMING CURVED SURFACE","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","DELL","Monitor E1916Hv  Led 18.5  18.51 Visible",426,377,"Monitor E1916Hv  Led 18.5  18.51 Visible","< S/.500"
"2017-08-24","cÛmputo","linio","DELL","Monitor E2016Hv Led Backlit Lcd 19.5",505,439,"Monitor E2016Hv Led Backlit Lcd 19.5","< S/.500"
"2017-08-24","cÛmputo","linio","Acer","Monitor Gaming Curvo Predator Z271 27 1920x1080  HDMI/DP/USB 3.0",3189.99,3049.9,"20x1080","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","LG","MONITOR 24 LED IPS MP48HQ",699.99,659.99,"MP48HQ","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor 29UC88, 29, Curved IPS, Ultrawide, 2560 x 1080.",2855,2202,"29UC88","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","LG","MONITOR 24 LED FULL HD - HDMI 24M38H (PN 24M38H)",599,559.99,"24M38","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor 25UM58, 25 IPS, UltraWide, 2560 x 1080, HDMI.",990,814,"25UM58","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","MONITOR 24 LED/TV HD 24MT48D C/SINTONIZADOR DIGITAL(PN 24MT48D) - Negro",599,559,"24MT48","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor 20MP48, 19.5 IPS LED, 1440 x 900, VGA.",420,363,"20MP48","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Monitor TV 24MT48A, 24, LED, 1366x768.",690,565,"66x768","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Monitor Gaming 24GM77, 24 LED, 1920 x 1080, VGA/DVI/HDMI/DP.",1890,1583,"24GM77","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Servidor ProLiant ML110 Gen9, Intel Xeon E5-2603v4, 1.70GHz, 8GB DDR4, 2TB SATA.",NA,3399,"ML110","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","LG","Monitor LED 25UM58-P 25'', FullHD, UltraWide, HDMI, Negro",900,762,"25UM58","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","ILOV HD 7 TFT LCD Monitor 1024 * 600 VGA BNC V√≠deo Audio Entrada HDMI Para PC, C√°mara De CCTV",338,260,"ILOV HD 7 TFT LCD Monitor 1024 * 600 VGA BNC V√≠deo Audio Entrada HDMI Para PC, C√°mara De CCTV","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","216gb guerras estrellas R2D2 BB8 unidad flash USB Darth Mutilar Ouidah Bounty Hunter(9)",120,65,"216gb guerras estrellas R2D2 BB8 unidad flash USB Darth Mutilar Ouidah Bounty Hunter(9)","< S/.500"
"2017-08-24","cÛmputo","linio","Advance","Computadora Vission VS8211 Intel Celeron J1800 2.41GHz 4GB DDR3 500GB SATA",1249,1099,"VS8211","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Samsung","Smart Signage QM65F De 65 Full HD 4k",18350,13540,"Smart Signage QM65F De 65 Full HD 4k","> S/.4,500"
"2017-08-24","cÛmputo","linio","Sharp","ILOV 7inch LED Monitor W / Incorporado 5.8G Receptor Doble DVR Para Vision NSTC / PAL",869,608,"ILOV 7inch LED Monitor W / Incorporado 5.8G Receptor Doble DVR Para Vision NSTC / PAL","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","ILOV EYOYO S720 1024 * 600 7 HD TV De C√°mara PC DVD Video Monitor LCD Pantalla VGA AV HDMI",311,249,"ILOV EYOYO S720 1024 * 600 7 HD TV De C√°mara PC DVD Video Monitor LCD Pantalla VGA AV HDMI","< S/.500"
"2017-08-24","cÛmputo","linio","BENQ","Monitor Gaming RL2455HM, 24 LED, 1920 x 1080, VGA/DVI/HDMI.",980,945,"RL2455","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","AOC","MONITOR I2080SW 19.5 1440900@60HZ IPS PANEL, VGA",389,365,"MONITOR I2080SW 19.5 1440√<U+0097>900@60HZ IPS PANEL, VGA","< S/.500"
"2017-08-24","cÛmputo","linio","BENQ","Monitor Zowie RL2455 - 24 - 1920 X 1080 - HDMI - VGA - DVI-D",999,929.5,"RL2455","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Onebird Hawkeye Luci√©rnaga Q6 4K HD 12MP C√°mara De Acci√≥n Lente Gran Angular De 120 Grados Para Drone",405,324,"Onebird Hawkeye Luci√©rnaga Q6 4K HD 12MP C√°mara De Acci√≥n Lente Gran Angular De 120 Grados Para Drone","< S/.500"
"2017-08-24","cÛmputo","linio","AOC","Monitor I2269VWM , 21.5 IPS, 1920 x 1080, HDMI / DisplayPort / VGA.",630,459,"Monitor I2269VWM , 21.5 IPS, 1920 x 1080, HDMI / DisplayPort / VGA.","< S/.500"
"2017-08-24","cÛmputo","linio","LG","MONITOR 47 LED IPS 47LS55A FULL HD",5399,4979,"47LS55","> S/.4,500"
"2017-08-24","cÛmputo","linio","Otras","MONITOR LED 27 GL2760H NEGRO PIANO 9H.LC8LA.RBL",1019,959,"GL2760","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Lenovo","MONITOR THINKVISION T2224P LED 21.5 LED",1200,998,"MONITOR THINKVISION T2224P LED 21.5 LED","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Advance","Televisor ADV32L91F 32 HD 1360 X 768",849.99,729.99,"32L91","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","AOC","Monitor I2769VM, 27 IPS, 1920x1080, HDMI / DP / VGA.",NA,1220,"20x1080","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","MONITOR 18.5 LED 19M38A-B WIDE BLACK",455,324,"19M38","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Monitor 19M38A, 18.5 LED, 1366x768 , VGA.",380,336,"66x768","< S/.500"
"2017-08-24","cÛmputo","linio","AOC","Monitor i2080SW, 19.5 IPS WideScreen, Ultra Slim, 1440x900, VGA",480,315,"40x900","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Bolvo EYOYO 7 Pulgadas De LCD De Color HDMI BNC Pantalla De Monitor Para PC CCTV DVR C√°mara De Seguridad",377,302,"Bolvo EYOYO 7 Pulgadas De LCD De Color HDMI BNC Pantalla De Monitor Para PC CCTV DVR C√°mara De Seguridad","< S/.500"
"2017-08-24","cÛmputo","linio","LG","ILOV EYOYO 7 Pulgadas De LCD De Color HDMI BNC Pantalla De Monitor Para PC CCTV DVR C√°mara De Seguridad",388,299,"ILOV EYOYO 7 Pulgadas De LCD De Color HDMI BNC Pantalla De Monitor Para PC CCTV DVR C√°mara De Seguridad","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Monitor 21.5 Full HD IPS LED LG",700,559.9,"Monitor 21.5 Full HD IPS LED LG","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","MONITOR TV mod. 24MT47-PM IDEAL PARA LA OFICINA Y EL HOGAR",NA,559,"24MT47","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","MONITOR 22 22MP58VQ-P LED IPS",649.99,518.9,"22MP58","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Samsung","Bolvo Universal Mobile Car GPS Navigation Bracket Mount HUD Head Up Display Holder For iPhone Smart Mobile Phone (Soporte de navegaci√≥n HUD)",111,88,"Bolvo Universal Mobile Car GPS Navigation Bracket Mount HUD Head Up Display Holder For iPhone Smart Mobile Phone (Soporte de navegaci√≥n HUD)","< S/.500"
"2017-08-24","cÛmputo","linio","Samsung","Monitor  LED LS24D300HS 24'' - Negro",NA,NA,"24D300",NA
"2017-08-24","cÛmputo","linio","LG","-Monitor 27  27MP68VQ, IPS, 1920 x 1080, HDMI.-Negro",NA,NA,"27MP68",NA
"2017-08-24","cÛmputo","linio","HP","Aud√≠fonos Interno H2310 - Azul",49.9,17.9,"Aud√≠fonos Interno H2310 - Azul","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Mesa Con Cooler Para Laptop De 12'' A 17'' LD09 - Blanco/Negro",130,44.9,"Mesa Con Cooler Para Laptop De 12'' A 17'' LD09 - Blanco/Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","DigitalCrazy - Mesa Con Cooler Para Laptop De 12'' A 17'' LD09 - Blanco/Negro",110,44.9,"DigitalCrazy - Mesa Con Cooler Para Laptop De 12'' A 17'' LD09 - Blanco/Negro","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mochila Odyssey de 15.6ù",159.9,99,"Mochila Odyssey de 15.6‚<U+0080>ù","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Tarjeta De Sonido - Tarjeta De Sonido 7.1 Usb Audio 3D Externo - Negro",30,13.9,"Tarjeta De Sonido - Tarjeta De Sonido 7.1 Usb Audio 3D Externo - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Aud√≠fonos Interno H2310 - Morado",49.9,17.9,"Aud√≠fonos Interno H2310 - Morado","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Dragotek - Cable Conector OTG Micro a USB Hembra - Negro",10,5,"Dragotek - Cable Conector OTG Micro a USB Hembra - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Gen√©rico - Mouse Inal√°mbrico Ergon√≥mico 1200 Dpi",50,24.9,"Gen√©rico - Mouse Inal√°mbrico Ergon√≥mico 1200 Dpi","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mouse Inal√°mbrico Z3700 - Negro",65.9,49.9,"Mouse Inal√°mbrico Z3700 - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Kit Crimpeador Ponchador + Testeador  + Conectores Cable Red RJ45",70,39,"Kit Crimpeador Ponchador + Testeador  + Conectores Cable Red RJ45","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","La Gran Ventana - Estuche Protector de Disco Duro - Negro",30,14.9,"La Gran Ventana - Estuche Protector de Disco Duro - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","La Gran Ventana - Conector HUB de 4 Puertos USB 2.0  Negro",20,6.99,"La Gran Ventana - Conector HUB de 4 Puertos USB 2.0 ‚<U+0080><U+0093> Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Forza FVR-1202 Estabilizador 1200va",59,39,"Forza FVR-1202 Estabilizador 1200va","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Altavoz Mini S6500 - Negro",99.9,79,"Altavoz Mini S6500 - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Mouse Pad Con Almohadilla De Gel Para Reposar Mu√±eca - Negro",20,7.99,"Mouse Pad Con Almohadilla De Gel Para Reposar Mu√±eca - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Audifonos H2310 - Celeste",49.9,17.9,"Audifonos H2310 - Celeste","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mouse Inal√°mbrico X3000 - Negro",55.9,39.9,"Mouse Inal√°mbrico X3000 - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mochila Odyssey de 15.6",159.9,109,"Mochila Odyssey de 15.6","< S/.500"
"2017-08-24","cÛmputo","linio","DELL","Mochila 16'' 88W9X/N/A",119,69,"88W9X","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Macbook Pro Hard Shell Case Funda Color Negro 13 (no Macbook Pro Maquina)",199.99,139,"Macbook Pro Hard Shell Case Funda Color Negro 13 (no Macbook Pro Maquina)","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Cooler Ventilador Regulable Para Laptop (Notebook) De 9 Hasta 17 - Negro",45,35.96,"Cooler Ventilador Regulable Para Laptop (Notebook) De 9 Hasta 17 - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","TARGUS","Mochila TSB61904 15.6''",139,79,"SB6190","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","La Gran Ventana - Mesa Cooler De Metal Para Laptop De 16'' - Negro",160,84.9,"La Gran Ventana - Mesa Cooler De Metal Para Laptop De 16'' - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Micronics","Parlante Benetton MIC S320 Potencia RMS: 6W. Parlantes: 3W x2",70,28,"- Parlante Benetton MIC S320 Potencia RMS: 6W. Parlantes: 3W x2","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mochila Value 15.6 '' + Parlante 400 Bluetooth Negro",149,94.9,"Mochila Value 15.6 '' + Parlante 400 Bluetooth Negro","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mochila Value 15.6 '' + Parlante 400 Bluetooth Azul",149,94.9,"Mochila Value 15.6 '' + Parlante 400 Bluetooth Azul","< S/.500"
"2017-08-24","cÛmputo","linio","LG","Grabador Lectora Externo De Dvd-cd Slim USB 2.0 SP60NB50 Negro",150,109.8,"60NB50","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","MagiDeal Port√°til PC 2.4GHz Ratones USB Rat√≥n √≥ptico Arco Plegable Plegable Inal√°mbrico Negro",50,37,"MagiDeal Port√°til PC 2.4GHz Ratones USB Rat√≥n √≥ptico Arco Plegable Plegable Inal√°mbrico Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Cable Internet de Red 2m, 5m, 10m, 20m Adaptador Rj45 Ethernet UTP LAN - Azul",10,9.9,"Cable Internet de Red 2m, 5m, 10m, 20m Adaptador Rj45 Ethernet UTP LAN - Azul","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Pack de 12 Lamparas Led USB Flexible y Luminoso Escritorio, Laptop",30,19.49,"Pack de 12 Lamparas Led USB Flexible y Luminoso Escritorio, Laptop","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Cooler Pad Notebook 15 / Base para Notebook / Laptop / Luces Led",45,18.5,"Cooler Pad Notebook 15 / Base para Notebook / Laptop / Luces Led","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Tarjeta De Sonido  - Tarjeta De Sonido Externa USB 5.1 Canales Para PC O Laptop - Azul",29,9.9,"Tarjeta De Sonido  - Tarjeta De Sonido Externa USB 5.1 Canales Para PC O Laptop - Azul","< S/.500"
"2017-08-24","cÛmputo","linio","Micronics","Mouse Gamer Scorpion con Luz 2400 DPI Scorpion MIC-M660 - Multicolor",70,39.9,"- Mouse Gamer Scorpion con Luz 2400 DPI Scorpion MIC-M660 - Multicolor","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Logitech - Adaptador de Audio Bluetooth - Negro",129,99,"Logitech - Adaptador de Audio Bluetooth - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","DigitalCrazy - Mini Bluetooh USB Dongle - Negro",30,12.9,"DigitalCrazy - Mini Bluetooh USB Dongle - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Estabilizador CDP R2cu-Avr1008i 1000va/720w 8 Salidas 4 Port Usb (R2cu-Avr1008i)",89.99,65.99,"vr1008","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Skin Protector Vinil Adhesivo Para Laptop  - Dota 2",25,12,"Skin Protector Vinil Adhesivo Para Laptop  - Dota 2","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Cargador Port√°til Power Bank Solar 22,000 Mah",55,44.49,"Cargador Port√°til Power Bank Solar 22,000 Mah","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Sintonizador USB de TV Digital Encore ENUTV-DITF4-Blanco",149,119,"Sintonizador USB de TV Digital Encore ENUTV-DITF4-Blanco","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","La Gran Ventana - Conector HUB de 4 Puertos USB 2.0  Blanco",20,6.99,"La Gran Ventana - Conector HUB de 4 Puertos USB 2.0 ‚<U+0080><U+0093> Blanco","< S/.500"
"2017-08-24","cÛmputo","linio","HP","PARLANTE  BUNDLE AZUL  BLUETOOTH 300 MINI SPEAKER + AUDIFONOS  BLUE DOHA IN-EAR HEADSET 150",129,89,"PARLANTE  BUNDLE AZUL  BLUETOOTH 300 MINI SPEAKER + AUDIFONOS  BLUE DOHA IN-EAR HEADSET 150","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","PARLANTE GENIUS SW-2.1 375 220V 12W BLACK (PN 31731066100)",100,73.99,"PARLANTE GENIUS SW-2.1 375 220V 12W BLACK (PN 31731066100)","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Kit de teclado y mouse inal√°mbrico Genius KB-8000X - negro",90,69.99,"Kit de teclado y mouse inal√°mbrico Genius KB-8000X - negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Cybertel Evolution - Audifono con microfono para PC, Laptop, Smartphone,MP3,MP4",45,19.9,"Cybertel Evolution - Audifono con microfono para PC, Laptop, Smartphone,MP3,MP4","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Mouse Optico 1000dpi Alta Sensibilidad Original SEISA Rueda 3D, Interfaz USB",20,8.5,"Mouse Optico 1000dpi Alta Sensibilidad Original SEISA Rueda 3D, Interfaz USB","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Mouse Inal√°mbrico Z5000 - Dorado",108.9,74.9,"Mouse Inal√°mbrico Z5000 - Dorado","< S/.500"
"2017-08-24","cÛmputo","linio","TOSHIBA","Adaptador Usb Wi-fi Wireless Para Disco Externo",140,109,"Adaptador Usb Wi-fi Wireless Para Disco Externo","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Genius - Kit de Teclado + Mouse Inal√°mbrico SlimStar 8000X - Negro",109,59.9,"Genius - Kit de Teclado + Mouse Inal√°mbrico SlimStar 8000X - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Mini Bluetooh USB Dongle - Negro",30,12.9,"Mini Bluetooh USB Dongle - Negro","< S/.500"
